id,key,value,type 
401469372,cfcc,A41,tiger
401469372,lanes,||through;right|right,turn
401469372,county,"Orange, CA",tiger
401469372,name_base,Macarthur,tiger
401469372,name_type,Blvd,tiger
401469372,name_base_1,Corona del Mar,tiger
401469372,name_type_1,Fwy,tiger
401469372,legislative,184,old_ref
401477266,name,Bonita Canyon Drive,regular
401477266,name_1,New Ford Road,regular
401477266,oneway,yes,regular
401477266,highway,secondary,regular
401477266,cycleway,lane,regular
401477266,maxspeed,55 mph,regular
401477266,cfcc,A41,tiger
401477266,county,"Orange, CA",tiger
401477266,zip_left,92612,tiger
401477266,maxspeed,sign,source
401477266,name_base,Bonita Canyon,tiger
401477266,name_type,Dr,tiger
401477266,zip_right,92612,tiger
401477266,name_base_1,New Ford,tiger
401477266,name_type_1,Rd,tiger
401477290,name,Bonita Canyon Drive,regular
401477290,name_1,New Ford Road,regular
401477290,oneway,yes,regular
401477290,highway,secondary,regular
401477290,cycleway,lane,regular
401477290,maxspeed,55 mph,regular
401477290,cfcc,A41,tiger
401477290,lanes,left|left||,turn
401477290,county,"Orange, CA",tiger
401477290,zip_left,92612,tiger
401477290,maxspeed,sign,source
401477290,name_base,Bonita Canyon,tiger
401477290,name_type,Dr,tiger
401477290,zip_right,92612,tiger
401477290,name_base_1,New Ford,tiger
401477290,name_type_1,Rd,tiger
401477331,name,Bonita Canyon Drive,regular
401477331,lanes,2,regular
401477331,oneway,yes,regular
401477331,highway,secondary,regular
401477331,cycleway,lane,regular
401477331,maxspeed,55 mph,regular
401477331,cfcc,A41,tiger
401477331,county,"Orange, CA",tiger
401477331,zip_left,92612,tiger
401477331,maxspeed,sign,source
401477331,name_base,Bonita Canyon,tiger
401477331,name_type,Dr,tiger
401477331,zip_right,92612,tiger
401477375,name,Bonita Canyon Drive,regular
401477375,lanes,4,regular
401477375,oneway,yes,regular
401477375,highway,secondary,regular
401477375,cycleway,lane,regular
401477375,maxspeed,55 mph,regular
401477375,cfcc,A41,tiger
401477375,lanes,left|left||,turn
401477375,county,"Orange, CA",tiger
401477375,zip_left,92612,tiger
401477375,maxspeed,sign,source
401477375,name_base,Bonita Canyon,tiger
401477375,name_type,Dr,tiger
401477375,zip_right,92612,tiger
401477409,name,Campus Drive,regular
401477409,lanes,3,regular
401477409,oneway,yes,regular
401477409,highway,secondary,regular
401477409,cycleway,lane,regular
401477409,maxspeed,45 mph,regular
401477409,lanes,left|none|none,turn
401477419,name,Campus Drive,regular
401477419,oneway,yes,regular
401477419,highway,secondary,regular
401477419,cycleway,lane,regular
401477419,maxspeed,45 mph,regular
401477419,lanes,||right,turn
401477429,name,Culver Drive,regular
401477429,oneway,yes,regular
401477429,highway,secondary,regular
401477429,maxspeed,55 mph,regular
401477429,cfcc,A41,tiger
401477429,county,"Orange, CA",tiger
401477429,zip_left,92612,tiger
401477429,maxspeed,sign,source
401477429,name_base,Culver,tiger
401477429,name_type,Dr,tiger
401477429,zip_right,92612,tiger
401477439,name,Newport Coast Drive,regular
401477439,oneway,yes,regular
401477439,source,yahoo_imagery;survey;image,regular
401477439,highway,secondary,regular
401477439,cycleway,lane,regular
401477439,maxspeed,60 mph,regular
401477439,source_ref,AM909_DSCU2212,regular
401477439,cfcc,A41,tiger
401477439,lanes,left||,turn
401477439,county,"Orange, CA",tiger
401477439,zip_left,92657,tiger
401477439,maxspeed,yahoo_imagery;survey;image,source
401477439,name_base,Newport Coast,tiger
401477439,name_type,Dr,tiger
401477439,zip_right,92657,tiger
401477439,maxspeed,AM909_DSCU2213,source_ref
401477467,name,Newport Coast Drive,regular
401477467,oneway,yes,regular
401477467,source,yahoo_imagery;survey;image,regular
401477467,highway,secondary,regular
401477467,cycleway,lane,regular
401477467,maxspeed,60 mph,regular
401477467,source_ref,AM909_DSCU2212,regular
401477467,cfcc,A41,tiger
401477467,county,"Orange, CA",tiger
401477467,zip_left,92657,tiger
401477467,maxspeed,yahoo_imagery;survey;image,source
401477467,name_base,Newport Coast,tiger
401477467,name_type,Dr,tiger
401477467,zip_right,92657,tiger
401477467,maxspeed,AM909_DSCU2213,source_ref
401477516,name,University Drive,regular
401477516,lanes,3,regular
401477516,oneway,yes,regular
401477516,highway,secondary,regular
401477516,cycleway,lane,regular
401485494,name,Anteater Drive,regular
401485494,oneway,yes,regular
401485494,bicycle,yes,regular
401485494,highway,tertiary,regular
401485494,cycleway,lane,regular
401485515,name,Anteater Drive,regular
401485515,oneway,yes,regular
401485515,bicycle,yes,regular
401485515,highway,tertiary,regular
401485515,cycleway,lane,regular
401485515,lanes,|right,turn
401485551,name,Berkeley Avenue,regular
401485551,oneway,yes,regular
401485551,highway,tertiary,regular
401485551,maxspeed,35 mph,regular
401485551,cfcc,A41,tiger
401485551,lanes,left||,turn
401485551,county,"Orange, CA",tiger
401485551,zip_left,92612,tiger
401485551,name_base,Berkeley,tiger
401485551,name_type,Ave,tiger
401485551,zip_right,92612,tiger
401485577,name,Bison Avenue,regular
401485577,oneway,yes,regular
401485577,bicycle,yes,regular
401485577,highway,tertiary,regular
401485577,cycleway,lane,regular
401485577,bad_maxspeed,60,regular
401485587,name,Bridge Road,regular
401485587,highway,tertiary,regular
401485587,cfcc,A41,tiger
401485587,county,"Orange, CA",tiger
401485587,name_base,Bridge,tiger
401485587,name_type,Rd,tiger
401485597,name,California Avenue,regular
401485597,oneway,yes,regular
401485597,highway,tertiary,regular
401485597,cycleway,lane,regular
401485597,cfcc,A41,tiger
401485597,lanes,left||,turn
401485597,county,"Orange, CA",tiger
401485597,zip_left,92612,tiger
401485597,name_base,California,tiger
401485597,name_type,Ave,tiger
401485597,zip_right,92612,tiger
401485609,name,California Avenue,regular
401485609,oneway,yes,regular
401485609,highway,tertiary,regular
401485609,cycleway,lane,regular
401485609,cfcc,A41,tiger
401485609,county,"Orange, CA",tiger
401485609,zip_left,92612,tiger
401485609,name_base,California,tiger
401485609,name_type,Ave,tiger
401485609,zip_right,92612,tiger
401485619,name,California Avenue,regular
401485619,oneway,yes,regular
401485619,bicycle,yes,regular
401485619,highway,tertiary,regular
401485619,surface,paved,regular
401485619,cycleway,lane,regular
401485619,maxspeed,35 mph,regular
401485619,cfcc,A41,tiger
401485619,county,"Orange, CA",tiger
401485619,name_base,California,tiger
401485619,name_type,Ave,tiger
401485629,name,Campus Drive,regular
401485629,oneway,yes,regular
401485629,highway,tertiary,regular
401485629,cycleway,lane,regular
401485629,lanes,left||,turn
401485639,name,East Peltason Drive,regular
401485639,oneway,-1,regular
401485639,bicycle,yes,regular
401485639,highway,tertiary,regular
401485639,cycleway,lane,regular
401485639,cfcc,A41,tiger
401485639,lanes,left||,turn
401485639,county,"Orange, CA",tiger
401485639,zip_left,92612,tiger
401485639,name_base,Peltason,tiger
401485639,name_type,Dr,tiger
401485639,zip_right,92612,tiger
401485639,name_direction_prefix,E,tiger
401485649,name,East Peltason,regular
401485649,oneway,yes,regular
401485649,bicycle,yes,regular
401485649,highway,tertiary,regular
401485649,cycleway,lane,regular
401485649,maxspeed,30 mph,regular
401485649,cfcc,A41,tiger
401485649,lanes,left|,turn
401485649,county,"Orange, CA",tiger
401485649,zip_left,92612,tiger
401485649,name_base,Berkeley,tiger
401485649,name_type,Ave,tiger
401485649,zip_right,92612,tiger
401485665,name,San Miguel Drive,regular
401485665,oneway,yes,regular
401485665,source,yahoo_imagery;OCLIS,regular
401485665,highway,tertiary,regular
401485665,cycleway,lane,regular
401485665,source_ref,PMB67/3,regular
401485665,cfcc,A41,tiger
401485665,county,"Orange, CA",tiger
401485665,reviewed,yes,tiger
401485665,zip_left,92660,tiger
401485665,name_base,San Miguel,tiger
401485665,name_type,Dr,tiger
401485675,name,Shady Canyon,regular
401485675,oneway,yes,regular
401485675,highway,tertiary,regular
401485675,maxspeed,50 mph,regular
401485675,lanes,left|left|through;right,turn
401485685,name,Summit Park Drive,regular
401485685,oneway,yes,regular
401485685,highway,tertiary,regular
401485695,name,Turtle Ridge Drive,regular
401485695,lanes,2,regular
401485695,oneway,yes,regular
401485695,highway,tertiary,regular
401485695,cycleway,lane,regular
401485695,maxspeed,45 mph,regular
401485695,lanes,left|right,turn
401485695,bad_maxspeed,60,regular
401485705,name,Turtle Rock Drive,regular
401485705,highway,tertiary,regular
401485705,cycleway,lane,regular
401485705,cfcc,A41,tiger
401485705,county,"Orange, CA",tiger
401485705,name_base,Turtle Rock,tiger
401485705,name_type,Dr,tiger
401485733,name,West Peltason Drive,regular
401485733,lanes,3,regular
401485733,oneway,yes,regular
401485733,highway,tertiary,regular
401485733,cfcc,A41,tiger
401485733,lanes,left|left;through|through;right,turn
401485733,county,"Orange, CA",tiger
401485733,name_base,West Peltason,tiger
401485733,name_type,Dr,tiger
401488790,toll,yes,regular
401488790,oneway,yes,regular
401488790,bicycle,no,regular
401488790,highway,motorway_link,regular
401488790,destination,CA 73 South,regular
401488824,toll,no,regular
401488824,oneway,yes,regular
401488824,bicycle,no,regular
401488824,highway,motorway_link,regular
401500647,name,Red Hill Avenue,regular
401500647,lanes,2,regular
401500647,oneway,yes,regular
401500647,highway,primary,regular
401500647,maxspeed,50,regular
401500678,oneway,yes,regular
401500678,highway,motorway_link,regular
401500678,lanes,left|left;through|through|right|right,turn
401725085,building,yes,regular
401775632,building,yes,regular
401892889,highway,service,regular
401892889,service,alley,regular
401979972,building,yes,regular
401979972,city,Lexington,addr
401979972,state,KY,addr
401979972,street,Haley Road,addr
401979972,housenumber,3600,addr
402169881,name,Knollcrest,regular
402169881,highway,tertiary,regular
402169881,cycleway,lane,regular
402169881,lanes:backward,left|,turn
402169896,name,Ridgeline Drive,regular
402169896,highway,tertiary,regular
402169896,lanes:forward,left||,turn
402169896,lanes:backward,|,turn
402169912,name,Summit Park Drive,regular
402169912,oneway,yes,regular
402169912,highway,tertiary,regular
402169929,name,Turtle Rock Drive,regular
402169929,highway,tertiary,regular
402169929,cycleway,lane,regular
402169929,cfcc,A41,tiger
402169929,county,"Orange, CA",tiger
402169929,name_base,Turtle Rock,tiger
402169929,name_type,Dr,tiger
402190886,name,Bristol Street,regular
402190886,oneway,yes,regular
402190886,highway,primary,regular
402190898,name,Bristol Street,regular
402190898,lanes,8,regular
402190898,highway,primary,regular
402190898,forward,2,lanes
402190898,backward,6,lanes
402190898,lanes:backward,left|left||||right,turn
402190916,name,Bristol Street,regular
402190916,lanes,7,regular
402190916,highway,primary,regular
402190916,forward,4,lanes
402190916,backward,3,lanes
402190916,lanes:forward,left|left||,turn
402190943,name,Bristol Street,regular
402190943,lanes,5,regular
402190943,highway,primary,regular
402190943,forward,3,lanes
402190943,backward,2,lanes
402190967,name,Bristol Street,regular
402190967,oneway,yes,regular
402190967,highway,primary,regular
402190989,name,Bristol Street,regular
402190989,oneway,yes,regular
402190989,highway,primary,regular
402194531,name,North Main Street,regular
402194531,lanes,5,regular
402194531,highway,primary,regular
402194531,old_ref,SR 73 (old US 101),regular
402194531,cfcc,A41,tiger
402194531,county,"Orange, CA",tiger
402194531,forward,3,lanes
402194531,backward,2,lanes
402194531,zip_left,92706,tiger
402194531,name_base,Main,tiger
402194531,name_type,St,tiger
402194531,zip_right,92706,tiger
402194531,lanes:forward,left||,turn
402194531,legislative,184 (old 2),old_ref
402194531,name_direction_prefix,N,tiger
402194541,name,North Main Street,regular
402194541,lanes,5,regular
402194541,highway,primary,regular
402194541,old_ref,SR 73 (old US 101),regular
402194541,cfcc,A41,tiger
402194541,county,"Orange, CA",tiger
402194541,forward,3,lanes
402194541,backward,2,lanes
402194541,zip_left,92706,tiger
402194541,name_base,Main,tiger
402194541,name_type,St,tiger
402194541,zip_right,92706,tiger
402194541,lanes:forward,left||,turn
402194541,legislative,184 (old 2),old_ref
402194541,name_direction_prefix,N,tiger
402194551,name,North Main Street,regular
402194551,lanes,6,regular
402194551,highway,primary,regular
402194551,old_ref,SR 73 (old US 101),regular
402194551,cfcc,A41,tiger
402194551,county,"Orange, CA",tiger
402194551,forward,4,lanes
402194551,backward,2,lanes
402194551,zip_left,92706,tiger
402194551,name_base,Main,tiger
402194551,name_type,St,tiger
402194551,zip_right,92706,tiger
402194551,lanes:forward,left|||right,turn
402194551,legislative,184 (old 2),old_ref
402194551,name_direction_prefix,N,tiger
402194570,name,South Main Street,regular
402194570,lanes,5,regular
402194570,highway,primary,regular
402194570,old_ref,SR 73,regular
402194570,forward,2,lanes
402194570,backward,3,lanes
402194570,legislative,184,old_ref
402194570,lanes:backward,left||,turn
402194580,name,South Main Street,regular
402194580,lanes,5,regular
402194580,highway,primary,regular
402194580,old_ref,SR 73,regular
402194580,forward,2,lanes
402194580,backward,3,lanes
402194580,legislative,184,old_ref
402194580,lanes:backward,left||,turn
402194590,name,South Main Street,regular
402194590,oneway,yes,regular
402194590,highway,primary,regular
402194590,old_ref,SR 73,regular
402194590,legislative,184,old_ref
402205872,name,North Broadway,regular
402205872,lanes,5,regular
402205872,highway,secondary,regular
402205872,cfcc,A41,tiger
402205872,county,"Orange, CA",tiger
402205872,forward,2,lanes
402205872,backward,3,lanes
402205872,zip_left,92706,tiger
402205872,name_base,Broadway,tiger
402205872,zip_right,92706,tiger
402205872,lanes:backward,left||,turn
402205872,name_direction_prefix,N,tiger
402205895,name,North Broadway,regular
402205895,lanes,5,regular
402205895,highway,secondary,regular
402205895,cfcc,A41,tiger
402205895,county,"Orange, CA",tiger
402205895,forward,3,lanes
